ID,FIRST,SECOND,THIRD,FOURTH,FIFTH,SIXTH,SEVENTH,EIGHTH
29,0.057516936665485807,0.295417185297070080,0.956203370563399220,0.256872718501786091,0.376377584209380215,0.944274979402344704,0.708415968557810955,0.321723988780662379
30,0.823098383490051840,0.889876520888560941,0.529060899614279660,0.377834553525069050,0.805416329569410560,0.870907862913322514,0.213819433073242732,0.736960839505903150
31,0.141409873999699738,0.800342179514688073,0.326516302171781398,0.698557505549939364,0.727716221047303588,0.022946849917919829,0.893188015030409836,0.180177879352886010
32,0.132105255719231710,0.373185026524594428,0.832381024089853632,0.366981609719000576,0.616326747124373171,0.664561587565921385,0.993556980304366261,0.135969996683398309
33,0.330349832078879543,0.584489987522910474,0.914371977162914350,0.811629829061235456,0.286133043125494242,0.006182598967154916,0.456941538016718838,0.506078430134357733
34,0.079589811684494739,0.185460708499010854,0.270385311666098407,0.737685129447845058,0.743229316696376330,0.077001139359125225,0.037794882663199503,0.653605366751407942
35,0.629326917785018432,0.539536569243022939,0.560761867768253711,0.828943423412625611,0.892909894936141568,0.752293591545750260,0.100190494596382564,0.652689373659410293
36,0.830162923636548995,0.426464116548193985,0.915589112535309166,0.057925276225859166,0.334396079994585095,0.623727908887253566,0.894842013218309548,0.683171358617162521
37,0.059206692174817930,0.707495756386355102,0.049902904307198570,0.961161363126525231,0.361554230471194080,0.109029832748442226,0.687207105016574135,0.421578691629112772
38,0.804675751617144705,0.042853465844402152,0.069199036066591816,0.057241714136980526,0.008256395949080383,0.109897403285229286,0.088597250587268877,0.578548768007810534
39,0.829288541283747921,0.074293144199161091,0.740424854219743104,0.265205057777314493,0.877545559770506745,0.071546886192272036,0.039589851919998683,0.454412951255049367
40,0.087711179725438032,0.706516371430540536,0.704125714451063755,0.122789994864062469,0.706180066656778447,0.316727550101909332,0.969825253780733902,0.926304971836785208
41,0.327616449689866270,0.944280097287657813,0.187622771658803356,0.067026417924558350,0.096141247473976721,0.085434554138282896,0.539136396263945002,0.750660951608842902
42,0.671414803522537556,0.030683260738549929,0.991882278437052469,0.672073212732366897,0.907611097786490712,0.509650930403572843,0.208650471123613196,0.928881231210868469
43,0.075096818473046483,0.309144505879477166,0.185879939688646534,0.049088593289747455,0.665927367215332864,0.478782709281712644,0.888944449966158478,0.702990150287907463
44,0.101535709859793992,0.357778835323165530,0.284510399139567174,0.320839278366173523,0.461828720311804187,0.923019948103880704,0.931918174521738433,0.782905148849972736
45,0.454230689145072877,0.594631852294635331,0.132899021388000781,0.383303573341359970,0.604024098796004529,0.236565952193868218,0.727550704415247303,0.339205537882275387
46,0.900375475532432064,0.150866283813070836,0.123982298669635132,0.891845056472084738,0.742913062419226450,0.909332165056696131,0.661447803902388534,0.904153636419564807
47,0.017035287873627792,0.895563837543300692,0.108959163188624260,0.847400197937913110,0.615514536750815865,0.452518239422247813,0.609125233618821641,0.342369965018299840
48,0.146588907180960827,0.729695111888631263,0.818905479094105901,0.167592559718455534,0.560369558934016755,0.423833153325696634,0.569936632520917653,0.552715801825928566
49,0.068971895752105465,0.015399418995260024,0.810260811114509696,0.707687544180724340,0.362569258294841207,0.249059111434991075,0.953421210207933991,0.285869457817701333
50,0.669021561318589231,0.299478151495328134,0.249952203070082201,0.641055740185396738,0.869009063253917440,0.751232165639820585,0.042594964941959219,0.307767701533580264
51,0.990493481178604288,0.497545715682798538,0.647643877502708139,0.480983723172016440,0.440799479067141432,0.212053623359240615,0.465098436148688924,0.544024446206065617
52,0.965455658958437033,0.685320077221797700,0.280592245927585488,0.138255028031187726,0.741726385750604308,0.886968792775106788,0.138430735181776143,0.920703685418341888
53,0.844435743254489737,0.034023408584191499,0.248953717577113301,0.897533958900936103,0.305564532385163488,0.321325782521303449,0.253911119540866299,0.023680438167733545
54,0.082480351578897738,0.707074540851740252,0.582654433662420166,0.439234091172659354,0.901540232772445530,0.330273046445438858,0.925761717080480720,0.168329866802617464
55,0.030160009067387536,0.482795342050837367,0.896924796532430537,0.531672508536731812,0.867062572540499430,0.022895747900699333,0.745164493526445402,0.006076805325728045
56,0.113195701673213458,0.289742166082048400,0.135504739916818890,0.313602011399227996,0.813299386155349069,0.117323976425207141,0.719986696173074527,0.419064453357971182
57,0.244611522919379070,0.559523629598397693,0.308279919495046813,0.725020870753716884,0.947151073435846912,0.283913070724250388,0.710400957738123728,0.846524702279898434
58,0.817344596223289251,0.635085584597818112,0.811434589019827395,0.151111694630116569,0.199608758382566656,0.235333742518071928,0.177092901444774867,0.062649234297296416
59,0.716483863953445884,0.929621917513439360,0.363201071895498081,0.733340795280449782,0.400630641318333732,0.443153987073475327,0.974385234811638855,0.546249026153645770
60,0.379979238732986235,0.206351440584231557,0.361430779115636800,0.290541378956254648,0.753887714017475806,0.492267900136166373,0.998679228064130593,0.019003871244089838
61,0.364028634121581331,0.310119184333216112,0.877662631028604199,0.710019921258641414,0.757733735360143800,0.125993999262886817,0.883045081686119940,0.567066926832116887
62,0.207040388175641559,0.506270816097505269,0.801552128697575120,0.164646423726048097,0.344234302579332141,0.634325328279895941,0.454361555310574678,0.523266487221523712
63,0.438829578759090565,0.814015141956413153,0.214971964206018764,0.942828360538773504,0.546807699807417570,0.779089680406707636,0.656372150055096795,0.671838904822505472
64,0.140011622058825951,0.431501613074617737,0.919517654927850116,0.570574598754121765,0.943754840011587504,0.106470108176044373,0.513869741669665555,0.309019282006862938
65,0.306645696183058535,0.871977767510163506,0.232300480716386160,0.014934465878506254,0.186666836587794116,0.220560374386273088,0.188340419681772821,0.632700535173785259
66,0.274470135460874491,0.863018052771150521,0.219268845375074104,0.199953660730317253,0.262325556199999539,0.949517246758870876,0.493865479305072098,0.566129509270922057
67,0.290025670849965394,0.775161040171724777,0.629786817674903515,0.310363483010892227,0.497049987351760061,0.137358881528327380,0.246368944139470369,0.209313218960360746
68,0.472637763620664103,0.434918627930930445,0.062330334681193936,0.156831256239694990,0.295251710895408260,0.148027239866477705,0.003830599344934681,0.123795733668111520
69,0.572486852397397425,0.186742063251442570,0.922516449768562723,0.909797373422345986,0.995109560870336000,0.028528941169151144,0.782772396503840738,0.033604303620376197
70,0.743539562280527232,0.227531979930783602,0.830545167186187216,0.570870226322519721,0.707657729091925165,0.639288810649907343,0.411959210828196800,0.002005748130770505
71,0.407696572752077665,0.661982314694211828,0.251665340494298880,0.389536187570784192,0.195043931614831552,0.327020969430155571,0.405308800897622414,0.786946934262451480
72,0.414025676909880670,0.561435652645150736,0.310191409389784256,0.415302678710754112,0.832077705119949269,0.218878786694028750,0.769679899925421136,0.642857283192830640
73,0.892683325801960875,0.827585298673641644,0.111504467283077830,0.587293305720136719,0.756946237628399080,0.759869387492216639,0.742150505966001972,0.994026793385939584
74,0.757534667880038081,0.036798183859375385,0.105886749198322649,0.961887500442109970,0.264646333635325519,0.092782661642338204,0.704628250535795978,0.291776016274382934
75,0.052453911516076287,0.541814178204680911,0.972545854953452416,0.252932884284975745,0.803860925522012570,0.895739889555840447,0.064882885012111710,0.520790103421102644
76,0.276126687437405573,0.655793572573283931,0.835198941271473440,0.036470733925121195,0.502093334209452436,0.990670554248522287,0.774401348198528029,0.000921681696247065
77,0.086843321211996206,0.874440982967902950,0.902684231264186090,0.313948413632340388,0.236006542353085879,0.563359148717504607,0.397848068205878800,0.506785249237994750
78,0.261815163217224268,0.777866038252846202,0.579956448565682797,0.797486220703115255,0.121726955792429388,0.688643740519901330,0.280004721284652004,0.270945262779549798
79,0.503280052961237847,0.833302874853406951,0.768520904632255902,0.599652186462757943,0.500890462650174820,0.067975808080623105,0.710843491212266344,0.137723697974937457
80,0.718054424599587742,0.816073581317488798,0.492994089964580217,0.389033246241394752,0.123345811352007382,0.904806831390534655,0.090554714639994276,0.585729333452835241
81,0.748577524018127625,0.445399191491251008,0.431941313662490789,0.062040769164974181,0.113596280170412844,0.781262864086019495,0.128062882341263799,0.704565328933240020
82,0.939213954380214005,0.017428247312150646,0.827072377671734098,0.080830057426781388,0.262733750644364477,0.155208520784066759,0.927427942113547104,0.111950490741404853
83,0.765352233889030784,0.374252749230972081,0.235005790910785312,0.174196647530244491,0.630202028505389875,0.191169069830132656,0.097377180776338740,0.352227707337583521
84,0.194874147157668593,0.689545899073108071,0.334881460396350016,0.107593725609552756,0.897604592329453391,0.358089613819784832,0.599073317059764224,0.890392167603139105
85,0.306911517223851014,0.097092870249025181,0.414270483291634752,0.525372065115579398,0.396994169482920064,0.212533382524169539,0.034935255207169503,0.815034923536145514
86,0.330419958889318060,0.440915855014779444,0.516962518248787648,0.539003594992151488,0.306556959060818310,0.060537771275163304,0.812071176921637178,0.537332240837844924
87,0.252857608188598385,0.151553169498194944,0.339834772299236881,0.168185553500491835,0.295059315372746680,0.459681237345476576,0.531982429122653914,0.455998123167742985
88,0.746765746516784759,0.898636434047834854,0.457967641201893845,0.895111332449855422,0.738414130038299518,0.023457383139416235,0.641959557151971707,0.504732761740860827
89,0.782227883436725189,0.386461935764796449,0.428367159396216107,0.892775777875599190,0.553039488754175212,0.035755375736213070,0.205773205905643924,0.806818165951923072
90,0.770192674942151189,0.184784600318477259,0.489739672119087341,0.400330383253553218,0.817407994677263744,0.535734651719013498,0.109307053706852079,0.339976339709315083
91,0.630687379234809222,0.174011091814328618,0.549344168818970295,0.138695459951898580,0.281493520607902943,0.099946375935956078,0.448235834456949867,0.338847081596945238
92,0.297069736701853262,0.510804496060664347,0.207257999423242098,0.458179740392908049,0.528026249064654916,0.863392158128006633,0.477033702618399398,0.780024369320023506
93,0.108376468072971596,0.873078359608680310,0.648191464826677234,0.583758362040201860,0.778145358573844268,0.320627102784083170,0.938806987777432375,0.482741700304279375
94,0.454162609763869353,0.272845751898942652,0.876954050558078790,0.171806547431024807,0.889453781119473947,0.050818475133544225,0.768256762546421194,0.638808123853787672
95,0.948244449047474136,0.260699924597500898,0.729633155185291275,0.519571585919736848,0.982032508711350980,0.622431387130832689,0.016561384017239580,0.684239951874256487
96,0.883441966031767787,0.144271596374948129,0.317677051246136560,0.057051901045943932,0.358143515362506605,0.216693714700796903,0.192546603436000873,0.069669013955360206
97,0.735825781525946339,0.776088969159845172,0.413042657467758732,0.075452644588176281,0.709050928392227684,0.612286186158125786,0.738538736056595717,0.264989978789478029
98,0.847186809185240938,0.127855924144753000,0.639730581800053648,0.445194640860115958,0.596239558970621952,0.304584763359309215,0.642932796269700125,0.580432754236163656
99,0.948281272383606254,0.048299653461474136,0.014697269843453724,0.153059195858786029,0.870553819698807774,0.548500989532306600,0.629254219826056628,0.447793410584612483
100,0.241462795518524334,0.801176798754672209,0.706294846509398825,0.322952408284174685,0.051087864788856208,0.818145106782591224,0.035787855205943620,0.262439035969187985
101,0.958424269638211571,0.538101151299920086,0.490578081454102813,0.703918307567335176,0.112458875799400650,0.256375290146694912,0.427460298112336471,0.789959809847804672
102,0.248770424419623341,0.684615697652315112,0.129552038560559833,0.610231039418595832,0.863384102556960441,0.755737909649527802,0.533364178236265088,0.039860405863766846
103,0.553829553252914998,0.403281076752010923,0.542994404626702520,0.274809424574855579,0.900881585421456947,0.409676776645269972,0.165359003313420417,0.243899101405067955
104,0.188632921076733551,0.243362213228838264,0.380236465186112314,0.338143342658657085,0.121424178107641012,0.349585028431636936,0.616461549527910266,0.128807150297067998
105,0.803520078703916961,0.454096492809563840,0.066290722505957078,0.294514134998233215,0.909129786756354163,0.849951742023324357,0.542730490239362152,0.732567591585355198
106,0.985454493505034322,0.799029895410870886,0.953942049380161553,0.418216711818878726,0.716988362984368599,0.573804124129768640,0.739401108712203018,0.106722787396921826
107,0.334118938425505856,0.072861606314271967,0.005646913606255026,0.062937653252831567,0.154732377744960550,0.744752379490922909,0.892948345886689599,0.677759487340700116
108,0.116970059267927835,0.626206932518267305,0.490363848902642068,0.587928596752952599,0.671776083292089856,0.882133159496303495,0.088304918923467552,0.234377772203930555
109,0.433556153160921987,0.977198412733314172,0.893151515454576975,0.569111770511067060,0.916506116412401632,0.398497056675653440,0.516869031746608868,0.725953341107018585
110,0.313444340766171138,0.813977631428714681,0.736166204085542784,0.633682703964929038,0.807910191051023151,0.322248960020550622,0.027340956571137512,0.401812183914978274
111,0.348303246723665324,0.234479473002020466,0.313144324229965245,0.651821106957984671,0.055669307852144357,0.767636836376185688,0.046340684520083370,0.250496984213222115
112,0.865231002075693184,0.678807318032166016,0.053909594414400277,0.182478858663978127,0.842211383819358592,0.562627082174800775,0.267143652101190905,0.745096246881429735
113,0.906347474926123150,0.787138659663551934,0.200743189372596585,0.215505585808138688,0.034281169947407615,0.157497087307418688,0.898156322089089585,0.081381124233385466
114,0.527406170002531512,0.939710725342048621,0.452163881790402846,0.727215218107508745,0.672434793865351156,0.752635288445947518,0.632788120850318814,0.603829881110196750
115,0.237372478506584250,0.643218210028318884,0.992891581360252178,0.225154643027544059,0.136222712255402457,0.972418643262108122,0.696525915612536103,0.846600096537194324
116,0.979788457646576176,0.492874825873879316,0.339808762228133942,0.848777675716852912,0.243451173350912680,0.968925098578731747,0.103533197969011779,0.062968582665169692
117,0.464950339643954894,0.610982906862570469,0.587359969078200563,0.875492992638689027,0.997695417841975893,0.319481149831248327,0.498448366351734702,0.472058238552770555
118,0.317029726749727378,0.362751255122876639,0.214580108773203958,0.319016008290811826,0.112314385375645742,0.817978696678142848,0.479482214719750748,0.794886249426081698
119,0.995085505955611644,0.262209138313968381,0.070081007287740847,0.740075362924674988,0.355734158607239470,0.386528720198816459,0.999943788802371840,0.697144446220148132
120,0.112820811202181048,0.592472779077983402,0.627702750842016489,0.834658270997182393,0.676583491852551828,0.507779821751378842,0.882006079417719352,0.971688145214738176
121,0.513710161045399369,0.634084804588563658,0.967767766939733254,0.647506531513578820,0.056824979201661413,0.848688970675765916,0.357808552765330985,0.792168959637149717
122,0.904287961540502895,0.625707189554594153,0.022814458525564872,0.267130550139161238,0.333634551299901863,0.778865416481588368,0.009997053812295010,0.227654501927769144
123,0.263382120425631550,0.214485966195751392,0.406680572679685118,0.912067670598885403,0.603656818292398665,0.488046006533006397,0.420464467784860007,0.367632052094051282
124,0.228178263618302090,0.344909053614054532,0.502221921477570261,0.669096565425044493,0.210906747228070900,0.197840804380804067,0.404368350467405440,0.224937097722294560
125,0.423273255454110068,0.550657524417106076,0.320447764534945096,0.305815191047087891,0.364632792667156650,0.529201331877945088,0.753881559139795416,0.405593445873869529
126,0.139936558565041763,0.368146789328939756,0.305591386045605665,0.783590777628667776,0.314360014421012242,0.948325838054183083,0.607770590358012799,0.088975849135806932
127,0.482740357834274904,0.913144580521096696,0.652100411072503904,0.537459509130174520,0.015367660817026249,0.072894971607924567,0.803008283896785972,0.004593447279387022
128,0.447072161986743801,0.561100392509155661,0.971225624386459077,0.879823765182780507,0.971404203383509767,0.994965487128993805,0.669863704794659222,0.053480872016049834
129,0.255519106400137838,0.907722875532128725,0.233129559785704263,0.206870067018431443,0.167201155214882097,0.574473434334329500,0.462981355983211944,0.856529681749601116
130,0.015646714531747830,0.950874514060424927,0.563254014272279721,0.057598338729140587,0.119753913376756242,0.642456626775909540,0.818748406708677859,0.526755609916356542
131,0.453800374096102401,0.306847336287449204,0.501957878812363817,0.148962712425575768,0.768428343636901851,0.764924443588774470,0.281378194782905921,0.629917034431674802
132,0.395132598519018633,0.723260341612421860,0.211416193543116501,0.215571676618145805,0.285379672444458866,0.793888997160596992,0.742009701620785171,0.285033012375951345
133,0.508345977401162410,0.901362990556614007,0.543606275410583391,0.422299273908720541,0.975503567459270699,0.003073228617182706,0.663019547293167396,0.377297304855927458
134,0.014704395815228041,0.958164261227644679,0.234438673387477258,0.312816792784592011,0.507515389654030681,0.350296307916102049,0.376326379116249516,0.093305324114730560
135,0.892753557475796925,0.233951798153178520,0.237011104641912204,0.727265794722903819,0.043325640464773981,0.514317505641662628,0.282740992088509248,0.156541770463097132
136,0.538180816734687647,0.675131354928380310,0.793569255681712752,0.709223671519887195,0.801229412383613591,0.155435793207202310,0.515896349877701120,0.858326242703824896
137,0.207520918119119005,0.597011311607410009,0.645911554231540961,0.509115934805426520,0.523843888004745472,0.949516022963939072,0.172981867740757894,0.032831506005798988
138,0.886054398750887562,0.715642545911710998,0.976781186189132712,0.827686697377462161,0.871546336491363159,0.495678988809007177,0.074820626975098007,0.311677392215140731
139,0.420255596333582704,0.060326469153943649,0.516030228615582516,0.825643575520883107,0.675413093782891462,0.876699772159130575,0.900371888615443971,0.172970367245409291
140,0.094151902732922386,0.965673425109620296,0.314185554192333551,0.666545164023357028,0.747594918118826061,0.436295158694669366,0.373533274722101111,0.462038880385953631
141,0.469129933074777063,0.127594570349951275,0.491683952587758715,0.835495120111973426,0.670256657963599351,0.643542166506614653,0.051651855043081767,0.361146945056999902
142,0.114889810118366465,0.266746177054981033,0.574904863565621538,0.793203116111956120,0.766449217331814737,0.621214260195987036,0.528301995748636111,0.414583193583767687
143,0.024758807406731466,0.033976828614956983,0.543414787770640467,0.238826948151776631,0.460024048159867712,0.255552677711272308,0.169281895001743618,0.999415292278724594
144,0.968978392455058206,0.766823493213712977,0.479318398982958983,0.815472471116700923,0.835908029249469969,0.989405981145678747,0.063792355113640983,0.485724544445326481
145,0.793040560856756865,0.038304748343748214,0.862351916147951144,0.295533050056657408,0.672967509853195650,0.431936883041572784,0.750018703053570816,0.637348888319178212
146,0.842749018916801698,0.481233264138650004,0.094886103645597461,0.123026012582370880,0.729237403515479941,0.573664279944307547,0.795511175028881656,0.262673036920958784
147,0.222062871763090048,0.755365119627470666,0.763374902934172378,0.893007491133638216,0.833713106000662216,0.441776086174779216,0.896557844088996736,0.336624763068896918
148,0.338868784102225547,0.391027323154656880,0.646743969824792609,0.831852356565516660,0.003362932855907092,0.521408678034642463,0.935412648743421064,0.527432076411447784
149,0.592080756703929782,0.747424306431174092,0.663992878279796285,0.163939253770252362,0.967940590860715006,0.005415925890496602,0.322540298892301062,0.669150633218660508
150,0.536568344168033355,0.504976243539012857,0.132791935843556729,0.914167122451993892,0.643163531857154798,0.938434480637474743,0.626132855693531957,0.383919058803883649
151,0.916736535844501164,0.247233925974097515,0.158742617157295647,0.992508724429610989,0.730067525839217981,0.406595600591835593,0.951643226909851703,0.068586638620480637
152,0.125208889451212608,0.042106261027228822,0.233233520501417660,0.572537273420553257,0.806937421999151657,0.876784324169816388,0.079426298898044242,0.431354335298461049
153,0.480207138136659355,0.543144567133191435,0.886111261252413824,0.300096187952845063,0.042380997927061280,0.683723866172275153,0.314688648443758237,0.978640673425793535
154,0.856603431199902949,0.910908741838265829,0.204130540585806784,0.429369411554725888,0.368316030864049809,0.707958928704067062,0.222703592885264927,0.319123103229449494
155,0.865068044436304032,0.497595238821876209,0.415587088683108864,0.616389391937108714,0.768256599285240448,0.688865591938750787,0.553039018943381725,0.113147566849419856
156,0.671559915133222859,0.185752766215326997,0.362790668593972106,0.520025622029565760,0.568959197504449790,0.883304856634006656,0.638276801041443197,0.487229577489846293
157,0.614537607216611866,0.218182185473984666,0.609877192080628747,0.164421454793431372,0.494530549773001021,0.286888607664135941,0.570675354554254886,0.751147493017825486
158,0.807185600632614328,0.581989505932077424,0.997088713139833078,0.872027708614199040,0.145262846948199351,0.179209840777710591,0.492045008505412278,0.104374566570689790
159,0.029543600887205661,0.827300506517371997,0.388256194866894838,0.065120558550176496,0.803399206670041856,0.343490714999780816,0.661013926882024196,0.032946137667359073
160,0.516777962550030426,0.941157107768525448,0.252487673625271640,0.282064045882550825,0.025539102403139084,0.272694563232064085,0.244715143715922176,0.106101901732542614
161,0.293881900682444735,0.680926200076180988,0.531178511755719275,0.978280840393509599,0.971738301416736251,0.858415385229373834,0.458519983923791012,0.822470996002379386
162,0.676318933434243093,0.372763615418775301,0.537273756899279426,0.774438495382381990,0.000379246756847277,0.337546316639229870,0.676373314364281681,0.483514997019675081
163,0.371527745012421937,0.869528798628239478,0.120698686848241846,0.168790876017252815,0.286294698955635526,0.997374613852825907,0.755068692388034265,0.101215387140408780
164,0.394988745199645696,0.691897082222696859,0.278436915112304928,0.134555849023780029,0.300706491565273911,0.314493787485724457,0.078405985373549877,0.345110054202963410
165,0.360610840995530210,0.893411293588067547,0.979929509244076061,0.161605206035831168,0.837688279818503552,0.374831351346253536,0.363191565469801216,0.220459656011792605
166,0.836515686452979162,0.544868927674446835,0.307587891052478822,0.240223365085804491,0.292352499782360698,0.225431614543088000,0.398637413411581732,0.542820388727414452
167,0.225542908041116013,0.069060303686287293,0.150306522830157137,0.167854512510445747,0.417188844597884741,0.168238702393019382,0.395606483148628890,0.972158410100811062
168,0.133516853440891648,0.560703290860198218,0.226642953261564932,0.863229438284008457,0.200081943300796615,0.235710253491140159,0.362369700778847922,0.728787603765815337
169,0.621723155155240898,0.697745743056233315,0.737149787390362496,0.433836249087212184,0.232276802278664432,0.008676581936000333,0.125789662338509836,0.927867721936559682
170,0.726186825013225975,0.688872053873326321,0.134225660771483226,0.360848334333448969,0.885305852690426901,0.954965413012950187,0.175671932876730656,0.087147722738817156
171,0.471080542196701546,0.941265439970091506,0.158694462534733151,0.794057900786527180,0.361903525440003696,0.813553550600607744,0.267452135241441856,0.604591526453529678
172,0.422139695413930577,0.790685989302767112,0.934951196515148758,0.767136458127254280,0.843012228433832466,0.756321989335801049,0.747249269074545875,0.690741969119894841
173,0.886175413697673253,0.526481949433595810,0.978096344300072212,0.752513300388522330,0.354341880087653016,0.138761547042009575,0.538752856580577299,0.413579054219895488
174,0.762833946916510720,0.293359458466124161,0.211291586210151548,0.150875729803842304,0.694601583556767879,0.970464444494444147,0.123994191220225935,0.670651482487338414
175,0.815386538464974144,0.612493395558426429,0.829491041987913977,0.138401133523037229,0.226060355290718348,0.640249758751817553,0.082590620977816800,0.698098177453211065
176,0.820725071140197870,0.252477384362756671,0.240718459513109478,0.200664151883451214,0.748991457919988324,0.990210241260845683,0.694526873672474368,0.221761514983601649
177,0.450718027667597402,0.043830551914351480,0.463919783236336970,0.633081498474052301,0.777551835676448573,0.254281045866133643,0.127394039502434119,0.071178627441153856
178,0.061847483476601751,0.690824935017972659,0.522368192435231842,0.702416351756074412,0.848971451529542905,0.893210565246362072,0.073063488349672802,0.385037128870570329
179,0.599222357965838590,0.091260681405392044,0.389789760463593360,0.297370349427577219,0.665141064168335397,0.165987483489590784,0.863733167841944681,0.237779192935190729
180,0.115588412215552008,0.215224432741806828,0.223473205013915636,0.988568137299399182,0.048043866596820722,0.179159644487828410,0.213684245600790441,0.931370846130772966
181,0.833111270419207279,0.010763478817836188,0.239460449738908316,0.272310894136495787,0.495656801779637998,0.549766948317973494,0.659870785811578233,0.270621736341626113
182,0.919661219123382067,0.764928141446667008,0.080655148473673066,0.708723312505009105,0.934381838832116250,0.061047958961281690,0.392530475191248451,0.876566740956603081
183,0.709316406083337729,0.273835698764493472,0.070963031287118026,0.087592524401220957,0.423055803774248866,0.965141136604831392,0.382616553998968448,0.964197405813233004
184,0.122638416792473178,0.589906866776412620,0.998038323695053586,0.839475023340194428,0.763283148782753500,0.571668630294802630,0.749720672976257376,0.262152429178393481
185,0.826313255996210361,0.993602093171811871,0.169120510787540255,0.506198886938644566,0.790421732172726373,0.991669405452698880,0.419289756505131588,0.322108098100151484
186,0.119563124295864519,0.973483331957881185,0.562975835719011039,0.523617457773678942,0.844927527499303993,0.270536901032422116,0.253173595740452473,0.580417075436950245
